V1,V2,p
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.932991
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.932866
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.933178
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.930374
"MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.927814
"NC_041303.1 Kogia sima (Dwarf sperm whale)","MH062792.1 Orcinus orca (Killer whale)",0.926475
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.927132
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.938899
"NC_041303.1 Kogia sima (Dwarf sperm whale)","MF409249.1 Balaenoptera borealis (Sei whale)",0.934174
"NC_041303.1 Kogia sima (Dwarf sperm whale)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.931227
"NC_041303.1 Kogia sima (Dwarf sperm whale)","MF409245.1 Eschrichtius robustus (Grey whale)",0.932713
"NC_041303.1 Kogia sima (Dwarf sperm whale)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.935821
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.926996
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KX650872.1 Neophocaena phocaenoides sunameri",0.928394
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.932209
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.927151
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.928837
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.929661
"NC_041303.1 Kogia sima (Dwarf sperm whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.929505
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.929709
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KM893428.1 Inia geoffrensis (Boutu)",0.898571
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.856966
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.846591
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.85295
"NC_041303.1 Kogia sima (Dwarf sperm whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.915889
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.928083
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.926585
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.928527
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.922647
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.928772
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.928794
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.925703
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.925239
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.926012
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.921459
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.928329
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.929415
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.935107
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.936352
"NC_041303.1 Kogia sima (Dwarf sperm whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.935574
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.924651
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.937655
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.938801
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.930788
"NC_041303.1 Kogia sima (Dwarf sperm whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.932991
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.929283
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.928193
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.923988
"NC_041303.1 Kogia sima (Dwarf sperm whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.956501
"MH062792.1 Orcinus orca (Killer whale)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.972713
"MH062792.1 Orcinus orca (Killer whale)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.938277
"MH062792.1 Orcinus orca (Killer whale)","MF409249.1 Balaenoptera borealis (Sei whale)",0.932617
"MH062792.1 Orcinus orca (Killer whale)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.932001
"MH062792.1 Orcinus orca (Killer whale)","MF409245.1 Eschrichtius robustus (Grey whale)",0.931938
"MH062792.1 Orcinus orca (Killer whale)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.968408
"MH062792.1 Orcinus orca (Killer whale)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.928705
"MH062792.1 Orcinus orca (Killer whale)","KX650872.1 Neophocaena phocaenoides sunameri",0.943616
"MH062792.1 Orcinus orca (Killer whale)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.933927
"MH062792.1 Orcinus orca (Killer whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.943927
"MH062792.1 Orcinus orca (Killer whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.974884
"MH062792.1 Orcinus orca (Killer whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.971055
"MH062792.1 Orcinus orca (Killer whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.93713
"MH062792.1 Orcinus orca (Killer whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.933146
"MH062792.1 Orcinus orca (Killer whale)","KM893428.1 Inia geoffrensis (Boutu)",0.938646
"MH062792.1 Orcinus orca (Killer whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.857012
"MH062792.1 Orcinus orca (Killer whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.852588
"MH062792.1 Orcinus orca (Killer whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.851512
"MH062792.1 Orcinus orca (Killer whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.915734
"MH062792.1 Orcinus orca (Killer whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.944548
"MH062792.1 Orcinus orca (Killer whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.934396
"MH062792.1 Orcinus orca (Killer whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.971318
"MH062792.1 Orcinus orca (Killer whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.929637
"MH062792.1 Orcinus orca (Killer whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.932677
"MH062792.1 Orcinus orca (Killer whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.974969
"MH062792.1 Orcinus orca (Killer whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.96929
"MH062792.1 Orcinus orca (Killer whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.971759
"MH062792.1 Orcinus orca (Killer whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.971184
"MH062792.1 Orcinus orca (Killer whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.966141
"MH062792.1 Orcinus orca (Killer whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.972044
"MH062792.1 Orcinus orca (Killer whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.973881
"MH062792.1 Orcinus orca (Killer whale)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.935885
"MH062792.1 Orcinus orca (Killer whale)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.933084
"MH062792.1 Orcinus orca (Killer whale)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.931995
"MH062792.1 Orcinus orca (Killer whale)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.930388
"MH062792.1 Orcinus orca (Killer whale)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.938122
"MH062792.1 Orcinus orca (Killer whale)","NC_006930.1 Eubalaena australis (Southern right whale)",0.93818
"MH062792.1 Orcinus orca (Killer whale)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.93203
"MH062792.1 Orcinus orca (Killer whale)","AP006475.1 Caperea marginata (Pygmy right whale)",0.930037
"MH062792.1 Orcinus orca (Killer whale)","NC_005275.1 Platanista minor (Indus River dolphin)",0.930374
"MH062792.1 Orcinus orca (Killer whale)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.933489
"MH062792.1 Orcinus orca (Killer whale)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.932243
"MH062792.1 Orcinus orca (Killer whale)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.924696
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.939055
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","MF409249.1 Balaenoptera borealis (Sei whale)",0.936197
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.932868
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","MF409245.1 Eschrichtius robustus (Grey whale)",0.935349
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.982587
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.930879
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KX650872.1 Neophocaena phocaenoides sunameri",0.942684
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.935333
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.941752
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.989457
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.986306
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.93962
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.932052
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KM893428.1 Inia geoffrensis (Boutu)",0.941131
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.86124
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.84959
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.857364
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.916822
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.942373
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.935333
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.987287
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.932122
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.934083
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.973414
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.968682
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.971473
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.972897
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.968992
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.987907
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.988184
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.936975
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.934796
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.936197
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.930388
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.940143
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_006930.1 Eubalaena australis (Southern right whale)",0.938956
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.934668
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","AP006475.1 Caperea marginata (Pygmy right whale)",0.932214
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_005275.1 Platanista minor (Indus River dolphin)",0.931308
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.931153
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.931931
"NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.925008
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","MF409249.1 Balaenoptera borealis (Sei whale)",0.958917
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.957245
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","MF409245.1 Eschrichtius robustus (Grey whale)",0.958022
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.945771
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.93921
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KX650872.1 Neophocaena phocaenoides sunameri",0.935012
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.943768
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.934701
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.940609
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.941021
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.943044
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.943299
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KM893428.1 Inia geoffrensis (Boutu)",0.910137
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.860697
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849432
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.852146
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.927394
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.935945
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.942518
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.942009
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.93921
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.942049
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.939366
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.936723
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.94092
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.939252
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.936412
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.943252
"NC_037444.1 Eubalaena glacialis (North Atlantic right whale)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.943563
