V1,V2,p
"KP202264.1 Panthera onca (Jaguar)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.9723
"KJ866876.1 Panthera pardus japonensis","KF907306.1 Panthera leo leo",0.981707
"KJ866876.1 Panthera pardus japonensis","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.959506
"KJ866876.1 Panthera pardus japonensis","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.960444
"KJ866876.1 Panthera pardus japonensis","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.960444
"KJ866876.1 Panthera pardus japonensis","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.979987
"KF907306.1 Panthera leo leo","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.961887
"KF907306.1 Panthera leo leo","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.962199
"KF907306.1 Panthera leo leo","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.963449
"KF907306.1 Panthera leo leo","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.991565
"KF892541.1 Panthera tigris tigris (Bengal tiger)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.999071
"KF892541.1 Panthera tigris tigris (Bengal tiger)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.998451
"KF892541.1 Panthera tigris tigris (Bengal tiger)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.96329
"JF357971.1 Panthera tigris corbetti (Indochinese tiger)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.998761
"JF357971.1 Panthera tigris corbetti (Indochinese tiger)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.9636
"JF357970.1 Panthera tigris sumatrae (Sumatran tiger)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.964839
